Throat_mm,MR,Channels,Width_mm,Height_mm,Wall_mm,Thrust_kN,Tc_K,Wall_Tmax_K,DeltaP_bar
108.74,6.17,156,1.29,2.97,0.58,1637.9597366227279,3258.222608101183,616.891007751938,2.0587515004002404
146.279,6.84,392,0.76,3.1,0.64,4973.601787667768,2737.107995986841,708.3263157894737,6.7089632242428365
109.015,5.85,389,0.74,2.9,0.47,1164.9477164012485,3267.3019572565104,706.4162162162162,6.637823405735946
77.508,6.17,388,0.79,2.79,0.44,832.1806740328011,3258.222608101183,688.5516455696202,6.614170923355022
117.479,5.45,186,0.86,3.53,0.83,725.2632522946761,2953.069660487931,700.186511627907,2.5293614365114956
128.074,5.55,157,1.25,2.68,0.49,1038.220062605217,3046.930339512069,609.84,2.0737634892193935
132.181,6.58,238,1.36,2.05,0.92,3401.5111324014565,2925.3930338505434,575.5470588235294,3.4373481373511043
142.823,6.71,145,0.92,3.79,1.06,4352.387027211024,2816.127883904107,697.9330434782609,1.8968249711399063
105.537,6.84,125,0.64,2.86,0.49,2588.9075049467187,2737.107995986841,738.6800000000001,1.618033988749895
164.108,5.32,393,0.79,3.2,0.45,1058.892030050593,2839.251961506301,704.1316455696203,6.732737157942729
170.451,5.61,352,0.68,2.39,0.72,2032.4387143706492,3101.6213760735877,706.1141176470588,5.783284311865111
151.106,6.72,233,0.88,2.28,0.64,4905.043274572588,2808.7728030753933,648.4581818181819,3.345272514189107
125.339,5.4,253,1.12,2.17,0.61,743.9725359473333,2907.294901687516,605.3171428571428,3.719369081046782
177.442,6.74,144,0.79,3.29,0.65,6855.559808852553,2794.635868221393,707.5516455696202,1.8824
96.323,5.89,191,0.78,2.32,0.88,954.7777183075638,3282.2642306862676,673.288205128205,2.6117380140538264
176.774,5.68,152,0.76,2.38,0.41,2434.7371333403994,3160.748038493699,680.9663157894737,1.999185485522055
118.265,6.78,216,1.14,2.85,0.49,3127.2676112629238,2768.8460271672634,628.6508771929825,3.039630965317599
113.543,6.23,164,1.38,3.75,0.63,1888.188749989272,3225.0333208891375,638.4420289855072,2.1801797999023798
128.369,6.05,382,1.27,3.76,0.92,2026.2412869295795,3296.3065021785415,648.8642519685039,6.472897079307495
104.554,5.65,189,0.73,3.18,1.11,814.1674508469489,3136.1971499218644,720.0180821917809,2.5786563352319694
121.847,6.25,326,0.94,3.8,0.51,2214.093270759303,3212.132034355964,694.6127659574468,5.208866598237839
137.426,5.89,291,1.39,3.25,1.08,1943.4800475896695,3282.2642306862676,618.6079136690647,4.471270507029205
92.512,6.82,365,1.37,2.46,0.73,1963.9966723139742,2746.7016223493956,590.2683211678832,6.0786521669664975
143.594,5.98,375,0.7,3.41,0.96,2352.377538274038,3299.4080185284815,738.1514285714286,6.309475019311126
85.799,5.85,129,0.88,2.8,0.74,721.6030636079635,3267.3019572565104,668.2181818181818,1.6721266825731766
157.052,5.54,390,0.83,2.94,0.63,1534.1789007917403,3037.5999700692914,684.4910843373494,6.661506309337028
154.187,6.72,349,1.28,2.29,1.12,5107.106820300882,2808.7728030753933,592.02,5.7158864404816185
87.424,6.19,174,0.86,2.9,0.4,1078.8682547101023,3248.1241722823684,676.246511627907,2.33617410939159
118.368,6.18,160,1.25,2.32,0.72,1959.2924228335821,3253.298377650605,596.16,2.1190861620062105
138.122,6.22,257,1.4,3.0,0.64,2768.779632785308,3231.153972832737,608.2857142857143,3.7960187378108152
66.181,6.44,234,1.27,2.1,0.44,766.5694016769643,3056.214394375717,585.7842519685039,3.3636093588337084
122.634,6.62,371,1.03,2.93,0.8,3013.716666187266,2889.5626341945963,646.6798058252427,6.216771732367841
177.212,5.26,316,1.23,2.07,0.63,1052.8324510428474,2794.635868221393,588.7413008130081,4.993871097394762
80.663,6.44,371,0.72,2.39,1.07,1138.7635827490851,3056.214394375717,693.0422222222222,6.216771732367841
106.785,6.04,278,1.37,2.0,0.43,1387.5751773363272,3297.6344103943434,572.7883211678832,4.208149036918554
77.943,6.31,144,0.65,2.93,0.61,955.0191806940761,3168.6250133556396,737.4938461538461,1.8824
135.664,5.88,297,0.85,3.68,0.41,1871.4056887378094,3278.9329457664753,708.0752941176471,4.5947242544523075
103.817,6.61,274,0.74,3.61,0.9,2144.405559589054,2898.3786239264123,733.3962162162163,4.1284056223085095
55.754,6.95,262,1.33,3.75,0.71,773.5882893317688,2703.6934978214585,642.8007518796992,3.89267238618762
121.889,5.63,124,0.72,2.21,0.76,1072.7990382156422,3119.144367190434,686.2022222222222,1.6046444495854764
143.142,6.62,327,1.01,2.35,0.99,4105.96075092773,2889.5626341945963,627.7158415841584,5.230549769318572
163.6,6.91,278,1.11,3.25,0.78,6500.123645832442,2711.911894296917,647.6441441441441,4.208149036918554
137.78,6.56,393,0.72,3.33,0.91,3641.8885924670244,2943.785605624283,728.7622222222222,6.732737157942729
157.017,6.92,277,0.68,2.25,0.75,6024.4554518492805,2709.4250516614106,700.7941176470588,4.188159042123862
120.111,6.0,164,0.99,3.65,0.87,1682.2440958124535,3300.0,680.3161616161617,2.1801797999023798
132.275,5.8,239,0.73,3.5,1.13,1609.6941574999998,3242.705098312484,732.1780821917808,3.4558802682111467
179.025,6.68,334,1.08,2.89,0.59,6699.160705840046,2839.251961506301,637.9681481481482,5.3832581910032165
123.592,5.83,373,1.22,2.9,0.41,1460.3499488882208,3258.222608101183,621.3475409836066,6.263061242083065
99.048,5.75,157,1.12,2.59,0.47,844.3449989481027,3212.132034355964,621.2771428571427,2.0737634892193935
115.074,6.28,256,1.1,3.97,0.55,2028.0678312978362,3191.2271969246067,676.3145454545454,3.7768
113.014,6.84,142,1.37,2.18,0.7,2968.7357208925196,2737.107995986841,579.6283211678832,1.8537002326955552
168.693,5.32,303,1.35,2.81,0.54,1118.8871791071888,2839.251961506301,605.2985185185184,4.719431392972281
89.639,6.66,356,1.01,3.49,0.76,1656.3368372244777,2855.4738977694856,671.0358415841584,5.873595652819442
123.738,6.94,303,1.4,3.57,0.85,3787.3192651649642,2705.313824781393,629.9457142857143,4.719431392972281
146.973,5.7,278,0.73,2.63,1.17,1732.9187777093584,3176.335575687742,699.1180821917808,4.208149036918554
147.589,5.58,130,1.03,2.43,0.84,1450.8375629430143,3074.6069661494566,627.6798058252427,1.6857824421031036
107.892,6.2,161,0.77,2.55,0.86,1658.5660110542883,3242.705098312484,684.6922077922078,2.134288787209898
158.693,6.55,354,0.96,3.53,1.01,4795.709095901181,2953.069660487931,680.8066666666666,5.828376202934624
88.707,5.91,250,0.74,3.68,0.74,829.131631323758,3288.088105703083,736.0562162162163,3.6622776601683795
163.304,6.26,304,0.78,3.4,0.71,4012.732274327812,3205.364131778607,714.3282051282051,4.740336892276368
66.034,6.43,133,0.77,2.88,0.87,757.1238444943028,3065.442972418963,697.2322077922078,1.7270646600729729
72.032,6.92,373,0.86,2.53,1.03,1267.871948366092,2709.4250516614106,662.186511627907,6.263061242083065
149.337,6.99,179,1.25,3.83,0.55,5684.60145506694,2700.1480318902804,653.54,2.415885424549182
92.558,5.78,279,0.78,3.73,0.72,767.732011310312,3231.153972832737,726.8682051282051,4.228175017350983
64.367,6.45,145,0.93,2.65,0.81,730.8756465988312,3046.930339512069,652.7430107526882,1.8968249711399063
165.21,5.97,189,0.68,3.56,0.67,3079.6553039551354,3298.668589380924,750.5741176470588,2.5786563352319694
155.087,6.4,292,1.32,2.85,0.82,4076.5670978591056,3092.705098312484,609.5121212121212,4.49175854981235
113.03,5.79,344,1.27,3.15,0.94,1160.1149823024762,3237.046503712707,625.684251968504,5.604199619920836
101.149,5.98,159,0.93,2.48,0.76,1167.2331785914484,3299.4080185284815,646.2830107526881,2.1039309710832326
88.75,6.04,265,0.71,2.38,1.04,958.457238237719,3297.6344103943434,695.7921126760564,3.951109966373138
167.322,5.4,217,0.69,2.28,1.01,1325.8382587069261,2907.294901687516,698.5240579710145,3.0572876881571225
98.645,6.07,364,0.86,2.15,0.43,1221.470039262295,3292.775028581624,647.746511627907,6.0557419090522915
107.833,5.62,290,0.68,2.68,1.07,826.5120906434879,3110.4373658054033,717.1341176470588,4.450817636894925
144.398,5.68,385,0.64,3.63,1.09,1624.5671125507376,3160.748038493699,767.94,6.543396396067364
123.997,6.73,217,1.23,2.58,0.57,3325.3294982117714,2801.6064404029044,608.1213008130081,3.0572876881571225
139.139,5.34,304,1.04,3.84,1.17,799.4613462842844,2855.473897769485,679.7661538461538,4.740336892276368
131.897,6.86,357,1.18,2.59,0.81,4095.293660292912,2728.551884260194,614.013220338983,5.896253100068603
100.575,5.96,385,0.73,3.94,0.76,1128.6604210572764,3297.6344103943434,748.8980821917809,6.543396396067364
86.394,6.48,228,1.22,3.37,1.06,1347.8980895832908,3018.8371558587937,639.2075409836066,3.2541796019867695
126.007,6.75,297,1.31,3.2,0.68,3480.3439508755737,2787.867965644036,623.7374045801527,4.5947242544523075
104.219,5.74,368,0.87,2.45,0.68,922.0359203188959,3205.364131778607,657.0080459770115,6.147571201853059
157.37,5.81,124,0.82,3.46,0.5,2308.072799561524,3248.1241722823684,706.6019512195122,1.6046444495854764
161.205,5.87,276,0.72,2.69,0.82,2610.6205612987355,3275.3263877051945,704.4422222222222,4.168205097864622
55.584,6.84,349,1.34,2.97,1.14,718.1359010724725,2737.107995986841,612.2629850746268,5.7158864404816185
124.56,5.5,380,0.7,2.59,1.2,897.7852758866951,3000.0,706.9914285714285,6.426050961643851
163.296,5.53,347,1.31,2.69,0.84,1629.5160364133815,3028.2324939955547,604.3574045801527,5.671115036430731
169.392,6.32,148,1.05,3.49,1.04,4549.569283897861,3160.748038493699,665.0009523809524,1.9403981671746184
144.398,5.77,283,0.66,3.01,0.42,1843.7984177748297,3225.0333208891375,736.8042424242424,4.308637509661428
78.219,6.67,127,0.85,2.51,1.02,1270.0079353960111,2847.2875752748887,663.6152941176471,1.6449738512298
148.283,5.78,121,0.72,3.8,0.57,1970.4456190132933,3231.153972832737,746.6222222222223,1.5648
124.403,6.05,130,1.34,3.14,1.18,1902.9726712495406,3296.3065021785415,618.7229850746269,1.6857824421031036
176.397,5.96,215,1.37,2.11,0.5,3471.8871694409613,3297.6344103943434,576.9683211678832,3.0220150673618114
115.558,6.48,217,1.27,3.96,1.08,2411.5147749219036,3018.8371558587937,656.464251968504,3.0572876881571225
165.953,6.76,275,1.13,2.83,1.0,6077.023777040583,2781.309411773577,629.1329203539824,4.14828726939094
147.609,6.89,264,0.86,3.01,0.76,5226.412397790619,2717.7357693137324,680.426511627907,3.93159382211823
77.258,6.48,274,0.79,2.54,0.46,1077.8958902898191,3018.8371558587937,679.0516455696202,4.1284056223085095
111.282,6.45,361,1.27,2.38,0.93,2184.5741961249323,3046.930339512069,596.424251968504,5.9872000000000005
131.842,5.51,294,0.96,3.96,0.44,1024.5454894810905,3009.4232277234382,697.1466666666668,4.532839912518225
138.764,6.48,230,0.62,2.54,1.01,3477.310838129496,3018.8371558587937,734.5845161290322,3.290498163410971
69.06,6.26,393,1.18,2.9,0.45,717.6285163274213,3205.364131778607,625.793220338983,6.732737157942729
111.841,6.54,317,0.95,3.83,0.45,2364.307354909378,2962.4000299307086,693.9610526315789,5.015219631424367
136.019,6.73,281,0.85,2.93,0.68,4001.3955452971363,2801.6064404029044,679.5752941176471,4.268334677281199
148.561,5.73,319,1.09,3.13,0.53,1847.6737492439793,3198.3935595970956,645.728990825688,5.058017744590295
106.889,5.83,201,0.62,3.5,0.7,1092.3007895053167,3258.222608101183,771.0645161290322,2.7797334581042583
159.077,5.37,188,0.86,3.01,0.82,1121.0885679314845,2880.855632809566,680.426511627907,2.562180903800634
101.064,6.79,318,1.01,2.23,0.73,2298.7396822243873,2762.953496287293,623.1558415841585,5.036601864832311
149.937,5.3,335,1.08,3.7,1.07,839.9752062914808,2823.664424312258,668.7481481481482,5.405205398349798
117.093,6.27,243,0.76,3.48,1.06,2081.4320071612556,3198.393559597096,722.7663157894737,3.530396092922508
145.964,6.78,135,1.23,3.52,1.06,4763.696531586853,2768.8460271672634,643.8413008130082,1.7548466041712032
79.901,6.82,245,0.98,2.36,0.78,1465.0384979658538,2746.7016223493956,632.945306122449,3.5678852651297115
154.712,6.59,133,1.39,2.99,0.63,4694.018192028388,2916.302668188231,608.7279136690647,1.7270646600729729
111.915,6.63,318,0.75,2.63,0.95,2527.847335890465,2880.855632809566,693.2733333333333,5.036601864832311
101.329,6.84,387,1.16,3.83,0.9,2386.5720952626893,2737.107995986841,663.4710344827586,6.590548901371698
77.726,6.42,159,1.07,3.99,0.95,1040.6147627836226,3074.6069661494566,681.1527102803739,2.1039309710832326
70.006,6.57,388,1.38,3.24,1.13,947.1605497731944,2934.557027581037,619.0620289855073,6.614170923355022
175.048,5.17,188,0.93,3.03,1.16,774.0417299315087,2741.777391898817,667.1830107526881,2.562180903800634
148.099,6.64,306,1.33,2.04,0.45,4458.155878216395,2872.2662125304787,577.8207518796992,4.782251071574389
177.625,6.72,360,1.03,3.6,1.18,6777.782162552736,2808.7728030753933,672.1398058252427,5.96441579677096
134.854,6.88,323,1.18,3.3,0.95,4335.087109003316,2721.0670542335247,640.9932203389831,5.144016675249993
90.433,6.39,341,0.84,2.78,0.9,1374.858381104142,3101.6213760735877,676.1161904761905,5.53757535328257
170.283,5.21,182,0.92,2.85,0.62,837.0461954719635,2762.953496287293,662.2130434782609,2.464251389206585
118.183,6.57,264,1.35,3.33,0.83,2699.3742066967593,2934.557027581037,625.0585185185186,3.93159382211823
105.209,5.77,269,0.75,3.7,0.76,978.8065508547584,3225.0333208891375,733.9333333333334,4.0295424292675674
161.008,5.21,278,0.76,2.44,0.44,748.3448112620084,2762.953496287293,683.2463157894737,4.208149036918554
132.229,6.7,130,1.18,2.78,0.49,3705.2791758964427,2823.6644243122582,621.2332203389831,1.6857824421031036
132.016,6.17,188,1.19,2.63,0.74,2414.2247850670587,3258.222608101183,614.3937815126051,2.562180903800634
153.463,6.4,151,1.04,3.91,0.43,3991.63822106783,3092.705098312484,682.4261538461539,1.9844152518752967
100.662,6.3,385,1.25,2.07,0.52,1579.2015949311167,3176.335575687742,586.66,6.543396396067364
89.693,6.63,227,0.79,2.28,0.66,1623.6459911387124,2880.855632809566,669.1716455696203,3.2360798818747964
87.629,6.88,358,1.32,2.36,0.43,1830.4837344415566,2721.0670542335247,590.8921212121212,5.918942302700777
94.85,6.09,392,0.76,2.76,0.83,1152.4686522463144,3288.088105703083,695.4063157894736,6.7089632242428365
176.889,6.23,161,1.35,3.59,0.89,4582.751725121665,3225.0333208891375,634.9385185185184,2.134288787209898
168.335,6.86,240,1.09,2.16,0.9,6670.587118543931,2728.551884260194,608.8689908256881,3.474451209887296
102.036,6.14,301,0.94,3.08,0.59,1401.2993335779038,3271.448115739806,667.2527659574469,4.677723858753711
123.561,5.6,219,1.37,3.4,0.88,1050.9151172949887,3092.705098312484,625.9883211678832,3.09272323243342
154.527,6.99,130,0.96,3.82,1.18,6086.588248172334,2700.1480318902804,691.8266666666666,1.6857824421031036
84.069,6.36,352,1.0,3.32,1.08,1159.1017679371062,3127.7337874695213,666.16,5.783284311865111
94.563,5.82,236,1.23,3.89,0.76,844.1323301960883,3253.298377650605,657.9013008130081,3.4004006343951865
91.428,6.12,183,0.83,2.49,0.78,1103.2968472543114,3278.9329457664753,667.3910843373494,2.4804624914398152
86.21,5.83,295,0.83,2.68,0.51,710.5448722539279,3258.222608101183,674.6110843373494,4.55343311280697
168.829,6.78,202,1.22,3.68,0.86,6373.040389514166,2768.8460271672634,650.9875409836066,2.7967675372139866
154.339,5.96,121,0.7,3.62,0.62,2657.875154175897,3297.6344103943434,746.1314285714285,1.5648
94.18,6.65,179,1.03,2.04,0.44,1815.6345837560089,2863.8028500781356,612.8598058252427,2.415885424549182
122.864,6.71,159,1.23,2.32,0.58,3220.924206214299,2816.127883904107,598.2413008130081,2.1039309710832326
77.489,6.0,399,0.8,2.71,0.59,700.1700985846975,3300.0,682.98,6.876015006255868
176.74,5.32,140,0.77,2.28,0.4,1228.1795883731838,2839.251961506301,674.4322077922078,1.8252018714143141
161.116,6.5,351,1.24,3.38,1.19,4760.458324923882,3000.0,637.4722580645162,5.7607863138508115
83.861,6.42,162,1.31,3.62,0.9,1211.3716900984737,3074.6069661494566,639.6974045801526,2.149538699151978
156.844,6.69,335,1.22,3.62,0.78,5177.546308720209,2831.3749866443604,648.7075409836065,5.405205398349798
166.685,5.56,396,1.28,2.54,0.9,1789.1161502211432,3056.214394375717,601.52,6.804240401507544
153.094,6.59,313,1.39,3.39,0.77,4596.350175935539,2916.302668188231,623.9279136690648,4.9300282256437145
179.687,6.46,298,0.9,2.86,1.08,5740.65777619548,3037.5999700692914,666.4577777777778,4.615422077989085
138.631,5.69,145,0.68,3.45,0.78,1519.5519351449932,3168.6250133556396,746.3941176470588,1.8968249711399063
166.205,6.68,337,1.02,3.3,0.69,5774.058780472659,2839.251961506301,662.2627450980392,5.449198108784897
166.239,6.95,164,1.09,2.37,0.98,6877.390125362871,2703.6934978214585,616.8489908256881,2.1801797999023798
76.422,6.3,343,0.86,3.32,0.96,910.2134789752024,3176.335575687742,692.2065116279069,5.581959118292866
176.462,5.86,375,1.34,2.26,1.05,3090.2089535521504,3271.448115739806,585.2829850746268,6.309475019311126
72.189,6.26,229,0.82,2.96,1.18,784.1309417519121,3205.364131778607,687.6019512195122,3.2723190581172292
173.015,5.25,369,1.12,3.05,0.71,975.2851452102337,2787.867965644036,638.7571428571428,6.17060682467053
136.391,6.97,206,0.81,2.14,0.79,4685.510425139332,2701.331410619076,658.8508641975309,2.865324975558327
101.682,6.44,327,1.37,2.57,1.01,1809.5600075048244,3056.214394375717,594.4483211678831,5.230549769318572
135.839,6.3,131,1.08,3.28,0.57,2875.7783886799853,3176.335575687742,652.7881481481481,1.6994908253088057
112.926,5.94,151,0.66,2.39,0.9,1391.079735997605,3294.686175218607,713.2442424242424,1.9844152518752967
67.987,6.96,173,1.17,2.84,0.43,1157.2560492142507,2702.3655896056566,624.6721367521367,2.320367787014481
173.343,5.39,361,0.73,2.12,0.56,1392.2206127754184,2898.3786239264123,679.7380821917808,5.9872000000000005
92.11,6.23,159,1.14,2.42,0.82,1242.619717722006,3225.0333208891375,612.3108771929824,2.1039309710832326
160.87,6.8,366,0.72,2.8,0.48,5862.420216870125,2757.294901687516,708.6222222222223,6.101593830330793
136.81,6.65,366,1.32,2.15,1.05,3831.305297074471,2863.8028500781356,582.9121212121212,6.101593830330793
134.099,6.54,129,0.79,3.04,0.95,3399.013806228014,2962.4000299307086,698.0516455696202,1.6721266825731766
54.962,6.96,287,1.4,2.03,0.44,756.3150793486524,2702.3655896056566,571.4257142857143,4.389670669863968
147.955,6.9,391,1.07,3.05,0.78,5283.627636564994,2714.683045111454,645.4327102803738,6.685219595131607
67.509,6.8,335,0.72,2.01,0.83,1032.4051719217343,2757.294901687516,678.6022222222223,5.405205398349798
82.571,6.83,133,1.39,3.0,0.75,1574.663515717597,2741.777391898817,609.1079136690647,1.7270646600729729
158.822,6.76,209,1.08,2.2,0.87,5565.985126090691,2781.309411773577,611.7481481481482,2.9171823596907207
114.847,5.79,288,0.83,2.09,0.6,1197.7133508805434,3237.046503712707,652.1910843373494,4.410017657249133
135.719,6.31,283,0.78,2.24,0.96,2895.603953304386,3168.6250133556396,670.2482051282051,4.308637509661428
165.762,5.52,271,1.04,2.95,0.75,1649.2634285302972,3018.8371558587937,645.9461538461538,4.068978430867858
169.113,5.88,386,1.23,2.96,0.96,2907.988583110078,3278.9329457664753,622.5613008130082,6.56695737911517
