Throat_mm,MR,Channels,Width_mm,Height_mm,Wall_mm,Thrust_kN,Tc_K,Wall_Tmax_K,DeltaP_bar,Printable
15.748,6.04,249,1.21,2.37,0.45,30.17774818496827,3297.6344103943434,602.2914049586777,3.6433229805414524,True
16.161,6.09,195,0.62,2.83,0.44,33.457301597518864,3288.088105703083,745.6045161290323,2.678421446827955,True
15.887,6.54,105,1.21,3.32,0.41,47.70738819751475,2962.4000299307086,638.3914049586776,1.3607438643406065,True
17.729,6.01,202,0.93,2.12,0.66,37.04906811709793,3299.8519681097196,632.6030107526882,2.7967675372139866,True
16.568,6.29,111,0.65,2.33,0.58,42.41018315695227,3183.872116095893,714.6938461538462,1.4355660532533232,True
11.636,6.82,126,1.15,2.8,0.68,31.070771190736338,2746.7016223493956,625.5304347826087,1.63147719376044,True
11.489,6.42,228,1.01,2.71,0.76,22.73640544270283,3074.6069661494566,641.3958415841585,3.2541796019867695,True
11.107,6.68,159,0.79,3.09,0.55,25.786154183790227,2839.251961506301,699.9516455696203,2.1039309710832326,True
15.985,6.98,215,0.7,3.25,0.63,64.74504696675267,2700.5919814715185,732.0714285714286,3.0220150673618114,True
13.757,5.94,169,0.84,3.38,0.73,20.644844147661736,3294.686175218607,698.9161904761904,2.2576,True
16.263,6.94,247,0.97,3.06,0.75,65.42248807413796,2705.313824781393,661.2284536082474,3.605527768351138,True
15.97,6.09,135,0.98,3.54,0.56,32.671139575395614,3288.088105703083,677.7853061224489,1.7548466041712032,True
14.837,5.92,228,1.07,3.57,0.56,23.467317556721074,3290.5749483385894,665.1927102803738,3.2541796019867695,True
16.815,5.79,147,1.08,3.23,0.55,25.674815038664477,3237.046503712707,650.8881481481482,1.9258242247906998,True
15.472,6.1,204,1.07,2.94,0.72,30.97469928938583,3285.316954888546,641.2527102803739,2.8309622390763862,True
15.504,6.97,193,1.21,3.46,0.47,60.54426353361422,2701.331410619076,643.7114049586777,2.64499335197105,True
13.935,6.5,233,1.22,3.23,0.46,35.611098550755464,3000.0,633.8875409836065,3.345272514189107,True
11.942,6.68,163,0.75,2.22,0.9,29.80898339262423,2839.251961506301,677.6933333333334,2.164835751658403,True
17.933,6.56,150,0.76,3.06,0.76,61.69645240463611,2943.785605624283,706.8063157894736,1.969693845669907,True
17.402,6.91,119,1.17,3.01,0.82,73.54503311861758,2711.911894296917,631.1321367521367,1.53850939331332,True
17.767,6.05,200,0.62,3.44,0.4,38.814951598706045,3296.3065021785415,768.7845161290322,2.762741699796952,True
17.58,5.71,137,0.9,3.34,0.66,25.152396977690902,3183.872116095893,684.6977777777777,1.782835110214871,True
17.077,6.19,137,1.32,3.98,0.79,41.16519950303749,3248.1241722823684,652.4521212121213,1.782835110214871,True
11.716,6.96,164,1.01,2.7,0.49,34.36658906159614,2702.3655896056566,641.0158415841585,2.1801797999023798,True
15.072,7.0,175,1.39,3.38,0.78,58.247740512498204,2700.0,623.5479136690648,2.3520259177452134,True
16.087,6.55,232,1.03,2.33,0.4,49.2818967238605,2953.069660487931,623.8798058252428,3.326974976896683,True
17.888,5.81,222,1.37,3.61,0.69,29.821479489943435,3248.1241722823684,633.9683211678832,3.146180402013438,True
16.128,5.71,126,0.83,3.45,0.62,21.1691132789406,3183.872116095893,703.8710843373494,1.63147719376044,True
12.71,6.97,202,1.16,2.24,0.77,40.688959337021394,2701.331410619076,603.0510344827586,2.7967675372139866,True
11.405,6.42,119,1.39,3.98,0.67,22.405153593950452,3074.6069661494566,646.3479136690647,1.53850939331332,True
13.719,6.04,105,0.67,3.15,0.64,22.90239655765152,3297.6344103943434,738.5059701492537,1.3607438643406065,True
14.3,6.97,211,0.89,3.78,0.82,51.50596830727649,2701.331410619076,703.4152808988764,2.9519616310211707,True
17.961,6.05,238,0.67,2.99,0.45,39.66722960232714,3296.3065021785415,732.4259701492538,3.4373481373511043,True
13.142,6.84,183,1.27,3.15,0.88,40.14486212603079,2737.107995986841,625.684251968504,2.4804624914398152,True
15.565,6.99,146,0.72,2.81,0.43,61.753762994340825,2700.1480318902804,709.0022222222221,1.911299769715846,True
17.503,6.89,201,0.84,3.08,0.61,73.4857252781447,2717.7357693137324,687.5161904761906,2.7797334581042583,True
14.339,6.46,179,0.81,3.74,0.8,36.556623109705306,3037.5999700692914,719.6508641975308,2.415885424549182,True
16.147,6.12,124,0.84,3.73,0.58,34.4126112549289,3278.9329457664753,712.2161904761905,1.6046444495854764,True
14.017,6.41,244,1.35,3.57,0.51,33.57156698789504,3083.697331811769,634.1785185185184,3.5491214734739582,True
12.023,6.34,129,0.69,3.33,0.81,23.312586396322676,3144.526102230515,738.4240579710145,1.6721266825731766,True
12.116,6.67,146,0.77,2.91,0.7,30.471963901275956,2847.2875752748887,698.3722077922079,1.911299769715846,True
14.112,6.81,216,0.83,3.66,0.81,45.406689285685054,2751.8758277176316,711.8510843373494,3.039630965317599,True
14.585,6.08,182,0.7,3.83,0.89,26.97575786984683,3290.5749483385894,754.1114285714285,2.464251389206585,True
15.163,6.85,228,1.23,2.91,0.64,53.782144679408255,2732.6980427434896,620.6613008130082,3.2541796019867695,True
13.318,6.4,128,0.92,2.87,0.49,30.06227379849308,3092.705098312484,662.9730434782609,1.6585237502960395,True
17.443,5.83,163,1.15,2.98,0.63,29.08831610269596,3258.222608101183,632.3704347826088,2.164835751658403,True
16.279,6.2,198,0.91,3.95,0.65,37.75806415672537,3242.705098312484,705.9241758241758,2.728885569068094,True
15.406,6.77,234,1.05,3.33,0.56,52.719794461414615,2774.9666791108625,658.9209523809524,3.3636093588337084,True
17.657,6.22,248,1.01,2.0,0.89,45.247700076039486,3231.153972832737,614.4158415841584,3.624406324407887,True
15.574,6.14,157,1.02,3.4,0.52,32.64558127843979,3271.448115739806,666.0627450980392,2.0737634892193935,True
13.683,6.19,244,1.27,2.63,0.9,26.428330034395934,3248.1241722823684,605.924251968504,3.5491214734739582,True
12.915,7.0,179,1.26,2.04,0.47,42.7687082541873,2700.0,584.504126984127,2.415885424549182,True
12.824,6.89,114,0.91,2.4,0.44,39.448002585000594,2717.7357693137324,647.0241758241758,1.4737495365852555,True
16.01,6.59,180,1.19,3.17,0.63,50.26659081366374,2916.302668188231,634.913781512605,2.4319627325598185,True
13.806,6.05,216,1.14,3.24,0.75,23.437246210920488,3296.3065021785415,643.4708771929825,3.039630965317599,True
14.293,6.32,232,1.12,3.55,0.86,32.39151634267797,3160.748038493699,657.7571428571428,3.326974976896683,True
16.169,6.5,101,0.81,2.41,0.57,47.944384455233646,3000.0,669.1108641975309,1.312029950186568,True
17.163,5.62,192,1.02,3.42,0.4,20.93785753284178,3110.4373658054033,666.8227450980393,2.6283440323406366,True
17.964,7.0,159,1.04,3.91,0.51,82.74531339897986,2700.0,682.4261538461539,2.1039309710832326,True
10.951,6.56,195,0.99,3.26,0.43,23.007098584479056,2943.785605624283,665.4961616161615,2.678421446827955,True
10.12,6.95,197,1.36,2.82,0.63,25.4870077051896,2703.6934978214585,604.8070588235294,2.7120214103846285,True
17.12,6.39,155,0.8,3.59,0.85,49.27329548685759,3101.6213760735877,716.42,2.043787550150603,True
15.838,5.78,218,1.34,3.63,0.71,22.47928031668254,3231.153972832737,637.3429850746269,3.074985141704705,True
16.488,5.98,137,0.77,2.73,0.84,31.014900654120204,3299.4080185284815,691.5322077922078,1.782835110214871,True
16.872,5.83,201,1.2,2.31,0.45,27.215063559283234,3258.222608101183,601.1133333333333,2.7797334581042583,True
17.933,6.66,150,0.76,2.32,0.86,66.2919130104234,2855.4738977694856,678.6863157894736,1.969693845669907,True
10.923,6.55,228,1.33,2.35,0.85,22.720671255339763,2953.069660487931,589.6007518796993,3.2541796019867695,True
13.254,6.71,184,1.36,2.54,0.8,37.482205489465706,2816.127883904107,594.1670588235294,2.496717947032079,True
16.784,5.84,202,0.67,2.74,0.46,27.27232163800444,3262.892004013159,722.9259701492538,2.7967675372139866,True
12.941,6.34,117,0.95,2.11,0.82,27.00849837473144,3144.526102230515,628.601052631579,1.5124387981502883,True
14.03,6.06,191,1.24,3.52,0.81,24.455969160013254,3294.686175218607,642.7922580645161,2.6117380140538264,True
16.904,6.49,189,1.01,2.63,0.78,52.00193587791407,3009.4232277234382,638.3558415841584,2.5786563352319694,True
13.851,6.79,179,1.01,2.66,0.82,43.17765831379822,2762.953496287293,639.4958415841585,2.415885424549182,True
14.484,6.45,181,0.68,3.97,0.89,37.00786124508678,3046.930339512069,766.1541176470588,2.448084762016273,True
16.792,6.3,106,0.98,2.18,0.56,43.94518683817085,3176.335575687742,626.1053061224491,1.3730694359556976,True
14.173,6.22,243,1.19,3.68,0.56,29.153201158742846,3231.153972832737,654.293781512605,3.530396092922508,True
17.466,6.03,225,0.88,3.27,0.58,36.73257583365033,3298.668589380924,686.0781818181817,3.2,True
16.448,6.85,157,0.93,2.26,0.62,63.28401741076018,2732.6980427434896,637.9230107526881,2.0737634892193935,True
15.544,6.04,156,1.32,2.52,0.88,29.400965552267436,3297.6344103943434,596.9721212121212,2.0587515004002404,True
10.04,6.98,210,1.2,3.38,0.44,25.541635016655974,2700.5919814715185,641.7733333333333,2.9345512933598257,True
13.423,6.02,241,0.62,3.61,0.65,21.466181031854777,3299.4080185284815,775.2445161290323,3.493060881438933,True
17.286,5.94,111,1.39,3.09,0.81,32.5951625673036,3294.686175218607,612.5279136690647,1.4355660532533232,True
12.288,6.19,114,1.27,3.37,0.63,21.314221418743635,3248.1241722823684,634.0442519685039,1.4737495365852555,True
14.135,6.39,107,1.1,3.56,0.6,33.58889483447878,3101.6213760735877,660.7345454545455,1.385453285046704,True
14.793,5.94,191,1.16,2.68,0.8,23.871331760315652,3294.686175218607,619.7710344827586,2.6117380140538264,True
12.978,6.58,113,0.92,3.18,0.43,32.79060049544098,2925.3930338505434,674.7530434782609,1.4609651814712121,True
15.765,6.92,174,1.11,2.19,0.54,60.731274702103114,2709.4250516614106,607.3641441441441,2.33617410939159,True
13.383,6.06,191,1.04,3.24,0.58,22.252381240879135,3294.686175218607,656.9661538461538,2.6117380140538264,True
14.526,6.14,233,1.32,3.98,0.64,28.39985645027266,3271.448115739806,652.4521212121213,3.345272514189107,True
12.924,6.84,172,0.84,2.49,0.49,38.82405948235243,2737.107995986841,665.0961904761905,2.3046070818879105,True
17.489,6.25,229,1.37,3.36,0.76,45.61379283168477,3212.132034355964,624.4683211678832,3.2723190581172292,True
15.387,5.87,225,0.68,2.6,0.82,23.784533945794447,3275.3263877051945,714.0941176470589,3.2,True
17.13,6.31,218,0.64,2.19,0.67,46.12884543793965,3168.6250133556396,713.22,3.074985141704705,True
16.431,6.4,126,0.87,3.27,0.67,45.758501748512494,3092.705098312484,688.1680459770115,1.63147719376044,True
11.472,6.73,209,0.81,2.73,0.87,28.463650995067137,2801.6064404029044,681.2708641975308,2.9171823596907207,True
15.736,6.9,219,1.19,3.99,0.77,59.767020273946684,2714.683045111454,666.073781512605,3.09272323243342,True
16.495,6.97,151,1.07,2.97,0.45,68.53148161051656,2701.331410619076,642.3927102803739,1.9844152518752967,True
15.751,6.72,113,0.95,2.1,0.76,53.296131593655744,2808.7728030753933,628.2210526315789,1.4609651814712121,True
15.837,6.32,119,0.82,2.38,0.52,39.76768637525333,3160.748038493699,665.5619512195121,1.53850939331332,True
10.802,6.47,217,1.07,2.6,0.54,20.908726689296806,3028.2324939955547,628.3327102803738,3.0572876881571225,True
11.19,6.72,186,0.85,3.4,0.65,26.89921447654978,2808.7728030753933,697.4352941176471,2.5293614365114956,True
14.467,5.89,219,1.19,2.14,0.7,21.53769574706711,3282.2642306862676,595.7737815126051,3.09272323243342,True
17.339,6.39,156,0.78,3.44,0.64,50.541971923974,3101.6213760735877,715.8482051282051,2.0587515004002404,True
13.132,6.31,171,1.08,3.4,0.72,27.109381354416303,3168.6250133556396,657.3481481481481,2.2888921264290927,True
16.76,5.64,151,0.92,3.97,0.84,20.60150404217894,3127.7337874695213,704.7730434782609,1.9844152518752967,True
10.243,6.59,230,0.85,2.18,0.51,20.57553389157438,2916.302668188231,651.0752941176471,3.290498163410971,True
12.625,6.17,242,0.69,2.14,0.46,22.079403600160404,3258.222608101183,693.2040579710144,3.5117092024297434,True
10.776,6.64,101,1.0,3.44,0.5,23.602943277183943,2872.2662125304787,670.72,1.312029950186568,True
13.612,6.4,226,1.0,2.62,0.59,31.40419646490747,3092.705098312484,639.56,3.218019985209822,True
17.508,5.88,225,1.2,3.61,0.73,31.168204548184033,3278.9329457664753,650.5133333333334,3.2,True
10.98,6.46,140,0.61,2.19,0.75,21.435470573265945,3037.5999700692914,725.5150819672131,1.8252018714143141,True
11.696,6.85,129,1.04,3.81,0.62,31.999453840738713,2732.6980427434896,678.6261538461538,1.6721266825731766,True
16.959,6.61,174,0.71,2.36,0.88,57.22297792235987,2898.3786239264123,695.0321126760564,2.33617410939159,True
14.84,5.92,148,0.91,3.41,0.68,23.476808568409336,3290.5749483385894,685.4041758241758,1.9403981671746184,True
14.255,6.44,169,0.64,3.53,0.69,35.56471011078234,3056.214394375717,764.14,2.2576,True
17.996,6.81,232,0.62,2.38,0.8,73.84050717343857,2751.8758277176316,728.5045161290323,3.326974976896683,True
16.682,5.97,210,0.6,3.65,0.61,31.399713201374503,3298.668589380924,785.3666666666668,2.9345512933598257,True
16.586,6.43,150,0.96,3.81,0.45,47.765577753039274,3065.442972418963,691.4466666666667,1.969693845669907,True
10.824,6.77,114,0.68,3.2,0.52,26.023726650744607,2774.9666791108625,736.8941176470588,1.4737495365852555,True
12.428,6.53,145,0.86,3.34,0.67,28.97678847811363,2971.7675060044453,692.9665116279069,1.8968249711399063,True
13.782,5.98,194,1.34,2.7,0.72,21.670000832334182,3299.4080185284815,602.0029850746268,2.6616858606189755,True
16.996,6.49,231,1.18,2.93,0.51,52.56951716549033,3009.4232277234382,626.9332203389831,3.3087168315798587,True
15.994,6.69,124,0.64,2.22,0.84,53.839665888455414,2831.3749866443604,714.36,1.6046444495854764,True
10.431,6.63,199,1.06,2.34,0.53,21.959686451266105,2880.855632809566,619.863396226415,2.745792367962809,True
12.315,6.38,237,1.28,3.78,0.65,25.287789793087207,3110.4373658054037,648.64,3.418854898757388,True
12.647,6.86,126,1.1,3.6,0.66,37.65219081402501,2728.551884260194,662.2545454545455,1.63147719376044,True
14.091,6.24,198,1.13,2.09,0.66,29.34557995527438,3218.690588226423,601.0129203539823,2.728885569068094,True
13.521,6.33,236,0.76,4.0,0.55,29.235081776787254,3152.7124247251113,742.5263157894736,3.4004006343951865,True
14.099,6.12,135,0.79,2.6,0.81,26.23678152907349,3278.9329457664753,681.3316455696203,1.7548466041712032,True
15.382,6.71,217,1.07,2.42,0.67,50.484355793117224,2816.127883904107,621.4927102803738,3.0572876881571225,True
13.097,6.22,118,1.38,2.83,0.5,24.89466749873545,3231.153972832737,603.4820289855072,1.5254464783693005,True
12.01,6.82,154,1.38,2.02,0.85,33.10020034513248,2746.7016223493956,572.7020289855072,2.028871793186074,True
15.934,6.83,222,1.07,3.04,0.74,58.63842573502205,2741.777391898817,645.0527102803738,3.146180402013438,True
16.054,6.36,206,0.94,3.25,0.44,42.26845001063435,3127.7337874695213,673.7127659574468,2.865324975558327,True
15.335,6.4,187,1.21,3.58,0.85,39.85762028690425,3092.705098312484,648.2714049586776,2.545749231944131,True
11.872,6.97,249,1.02,2.5,0.56,35.50040087726836,2701.331410619076,631.8627450980392,3.6433229805414524,True
14.566,5.86,249,1.12,2.24,0.54,21.05552445722322,3271.448115739806,607.9771428571428,3.6433229805414524,True
14.4,6.26,240,1.14,3.84,0.89,31.201216288679934,3205.364131778607,666.2708771929824,3.474451209887296,True
13.934,6.61,219,0.99,2.17,0.71,38.629722385174546,2898.3786239264123,624.0761616161616,3.09272323243342,True
14.524,6.93,136,1.26,2.23,0.55,51.86254113474934,2707.224971418376,591.724126984127,1.7688151323183374,True
15.724,5.91,224,0.71,3.11,0.63,26.051562132696567,3288.088105703083,723.5321126760564,3.182020014839561,True
10.877,6.57,116,0.84,2.09,0.74,22.865006579216534,2934.557027581037,649.8961904761904,1.4994865882041641,True
15.997,6.83,115,1.36,2.37,0.62,59.10303273187522,2741.777391898817,587.7070588235295,1.4865900871182518,True
11.087,6.37,228,1.04,2.38,0.86,20.327570246183463,3119.144367190434,624.2861538461539,3.2541796019867695,True
17.809,6.22,224,1.15,2.5,0.47,46.03008139596174,3231.153972832737,614.1304347826087,3.182020014839561,True
17.656,6.94,100,1.34,2.95,0.79,77.10994138676756,2705.313824781393,611.5029850746268,1.3,True
10.483,6.98,129,0.85,3.04,0.87,27.8453345821683,2700.5919814715185,683.755294117647,1.6721266825731766,True
13.546,6.28,123,0.67,3.46,0.56,28.102839294978075,3191.2271969246067,750.2859701492537,1.5913087922306866,True
11.49,6.77,145,1.24,3.89,0.52,29.324727068320982,2774.9666791108625,656.852258064516,1.8968249711399063,True
17.605,6.91,128,1.06,2.52,0.88,75.27089466219321,2711.911894296917,626.7033962264151,1.6585237502960395,True
14.827,5.84,112,1.09,3.53,0.53,21.283240057786536,3262.892004013159,660.9289908256881,1.4482372698855492,True
12.496,6.18,164,0.64,2.41,0.48,21.835979239692712,3253.298377650605,721.58,2.1801797999023798,True
17.279,6.21,144,0.71,3.79,0.65,42.93484338678096,3237.0465037127074,749.3721126760563,1.8824,True
14.466,6.84,115,1.26,2.26,0.68,48.64116481918625,2737.107995986841,592.864126984127,1.4865900871182518,True
12.598,6.83,225,1.19,3.43,0.42,36.65522457709896,2741.777391898817,644.793781512605,3.2,True
16.527,6.4,203,0.91,2.6,0.62,46.29476234540009,3092.705098312484,654.6241758241758,2.8138438322410613,True
13.603,6.33,194,0.73,2.17,0.58,29.590757542784395,3152.7124247251113,681.6380821917808,2.6616858606189755,True
16.55,5.7,114,0.8,2.46,0.72,21.973492298335223,3176.335575687742,673.48,1.4737495365852555,True
16.861,5.92,136,0.71,2.86,0.57,30.306648611216623,3290.5749483385894,714.0321126760564,1.7688151323183374,True
17.18,6.37,169,0.99,3.62,0.57,48.80942533632677,3119.144367190434,679.1761616161616,2.2576,True
17.574,6.48,238,1.34,2.15,0.63,55.77391593056333,3018.8371558587937,581.1029850746269,3.4373481373511043,True
13.18,6.56,199,1.2,3.62,0.49,33.326147796614464,2943.785605624283,650.8933333333333,2.745792367962809,True
12.989,6.53,183,1.24,3.12,0.75,31.651857003957005,2971.7675060044453,627.5922580645162,2.4804624914398152,True
14.858,6.59,220,1.2,2.22,0.82,43.292979488324555,2916.302668188231,597.6933333333334,3.1105018674576734,True
13.813,6.26,129,0.76,2.52,0.64,28.70929735448562,3205.364131778607,686.2863157894736,1.6721266825731766,True
16.926,5.95,133,1.29,3.62,0.8,31.608485899021694,3296.3065021785415,641.5910077519379,1.7270646600729729,True
15.151,6.81,239,0.61,2.57,0.54,52.338985263511105,2751.8758277176316,739.9550819672131,3.4558802682111467,True
16.104,6.13,175,1.11,3.03,0.71,34.56706325501401,3275.3263877051945,639.2841441441441,2.3520259177452134,True
16.076,6.6,174,1.14,3.75,0.64,51.05027419043402,2907.2949016875164,662.8508771929825,2.33617410939159,True
17.089,6.96,151,1.04,2.5,0.55,73.1157608048326,2702.3655896056566,628.8461538461538,1.9844152518752967,True
